x,y,Mean
84.5,22.5,1358.7375
85.5,22.5,1294.235714
86.5,22.5,1471.992143
87.5,22.5,1493.912143
88.5,22.5,1567.860357
92.5,22.5,2841.917143
68.5,23.5,310.5425
69.5,23.5,298.1025
70.5,23.5,396.2864286
71.5,23.5,501.7671429
72.5,23.5,726.3657143
73.5,23.5,906.9471429
74.5,23.5,982.4646429
75.5,23.5,978.2371429
76.5,23.5,904.6403571
77.5,23.5,1103.602857
78.5,23.5,1221.085357
79.5,23.5,1244.277857
80.5,23.5,1203.852143
81.5,23.5,1127.019643
82.5,23.5,1221.505357
83.5,23.5,1279.011071
84.5,23.5,1284.442143
85.5,23.5,1387.394286
86.5,23.5,1383.266071
87.5,23.5,1412.096786
88.5,23.5,1423.877143
91.5,23.5,2640.341786
92.5,23.5,2926.174286
93.5,23.5,2676.55
68.5,24.5,218.9139286
69.5,24.5,246.6675
70.5,24.5,295.2182143
71.5,24.5,398.5042857
72.5,24.5,599.0842857
73.5,24.5,681.2807143
74.5,24.5,836.5010714
75.5,24.5,880.3032143
76.5,24.5,858.8514286
77.5,24.5,1034.132143
78.5,24.5,1130.141786
79.5,24.5,1169.784286
80.5,24.5,1149.066071
81.5,24.5,1104.984643
82.5,24.5,1095.083929
83.5,24.5,1095.236071
84.5,24.5,1128.926786
85.5,24.5,1188.052143
86.5,24.5,1264.386429
87.5,24.5,1415.732143
88.5,24.5,1573.695357
91.5,24.5,3146.491786
92.5,24.5,3297.758929
93.5,24.5,2329.911071
94.5,24.5,1829.385
70.5,25.5,221.11
71.5,25.5,279.4246429
72.5,25.5,384.6614286
73.5,25.5,498.5425
74.5,25.5,611.2960714
75.5,25.5,738.3575
76.5,25.5,864.9071429
77.5,25.5,934.785
78.5,25.5,946.3725
79.5,25.5,981.0682143
80.5,25.5,999.2317857
81.5,25.5,991.7203571
82.5,25.5,994.7628571
83.5,25.5,1020.178214
84.5,25.5,1067.538929
85.5,25.5,1141.149643
86.5,25.5,1285.570714
87.5,25.5,1552.806429
88.5,25.5,1902.495714
90.5,25.5,3056.441071
91.5,25.5,4370.878571
92.5,25.5,3424.659286
93.5,25.5,2203.63
94.5,25.5,1934.2825
70.5,26.5,180.6007143
71.5,26.5,227.4446429
72.5,26.5,296.1078571
73.5,26.5,384.6307143
74.5,26.5,506.4039286
75.5,26.5,624.9221429
76.5,26.5,742.0678571
77.5,26.5,787.9728571
78.5,26.5,800.4975
79.5,26.5,852.5853571
80.5,26.5,924.8414286
81.5,26.5,1022.664286
82.5,26.5,1124.632857
83.5,26.5,1266.058214
84.5,26.5,1435.422857
85.5,26.5,1499.374286
86.5,26.5,1504.514643
87.5,26.5,1823.42
88.5,26.5,2400.082143
89.5,26.5,2634.359286
90.5,26.5,2513.199643
91.5,26.5,2304.178214
92.5,26.5,2190.1075
93.5,26.5,2152.464643
94.5,26.5,2129.76
95.5,26.5,1877.041429
69.5,27.5,123.4946429
70.5,27.5,153.2417857
71.5,27.5,193.1557143
72.5,27.5,247.88
73.5,27.5,318.2753571
74.5,27.5,416.5335714
75.5,27.5,513.9514286
76.5,27.5,611.825
77.5,27.5,684.3917857
78.5,27.5,783.3260714
79.5,27.5,927.8103571
80.5,27.5,1131.5225
81.5,27.5,1275.237857
82.5,27.5,1488.134286
83.5,27.5,1863.320714
84.5,27.5,2204.136786
88.5,27.5,1678.736071
89.5,27.5,1612.776786
90.5,27.5,1878.009286
91.5,27.5,1852.822857
92.5,27.5,1635.831786
93.5,27.5,1856.768929
94.5,27.5,2090.308214
95.5,27.5,2060.2875
96.5,27.5,1631.324286
97.5,27.5,1455.188214
70.5,28.5,132.6564286
71.5,28.5,160.5896429
72.5,28.5,207.1207143
73.5,28.5,266.0782143
74.5,28.5,337.4257143
75.5,28.5,416.9292857
76.5,28.5,539.1414286
77.5,28.5,704.9646429
78.5,28.5,898.6975
79.5,28.5,1195.905714
80.5,28.5,1508.773571
81.5,28.5,1549.689286
88.5,28.5,1046.292143
91.5,28.5,925.4985714
92.5,28.5,870.1971429
93.5,28.5,1096.924643
94.5,28.5,1414.6
95.5,28.5,1397.781429
96.5,28.5,1067.551786
97.5,28.5,873.8010714
72.5,29.5,193.2535714
73.5,29.5,242.1246429
74.5,29.5,332.3896429
75.5,29.5,433.8407143
76.5,29.5,598.3878571
77.5,29.5,881.0928571
78.5,29.5,1082.211429
79.5,29.5,1296.642857
80.5,29.5,1319.890357
94.5,29.5,731.3242857
95.5,29.5,839.8860714
96.5,29.5,683.6489286
73.5,30.5,294.4675
74.5,30.5,395.2010714
75.5,30.5,551.5403571
76.5,30.5,805.8303571
77.5,30.5,1115.032143
78.5,30.5,1123.477143
79.5,30.5,871.7964286
80.5,30.5,644.4992857
74.5,31.5,543.7092857
75.5,31.5,754.8414286
76.5,31.5,1016.733929
77.5,31.5,1010.38
78.5,31.5,854.0125
79.5,31.5,580.6121429
74.5,32.5,774.3417857
75.5,32.5,880.9446429
76.5,32.5,777.5382143
77.5,32.5,544.4685714
78.5,32.5,416.5714286
79.5,32.5,328.1842857
73.5,33.5,937.3471429
74.5,33.5,852.4746429
75.5,33.5,718.0971429
76.5,33.5,469.0871429
77.5,33.5,336.9075
78.5,33.5,254.3189286
79.5,33.5,208.7667857
73.5,34.5,878.9160714
74.5,34.5,666.0607143
75.5,34.5,434.7364286
76.5,34.5,304.2110714
77.5,34.5,205.9675
78.5,34.5,148.3671429
79.5,34.5,126.2735714
73.5,35.5,514.4975
74.5,35.5,386.4582143
75.5,35.5,281.5125
76.5,35.5,199.1364286
77.5,35.5,148.5396429
78.5,35.5,120.3617857
79.5,35.5,100.0782143
80.5,35.5,94.7825
72.5,36.5,471.7982143
73.5,36.5,359.4828571
74.5,36.5,263.3417857
75.5,36.5,199.9707143
78.5,36.5,75.95857143
79.5,36.5,59.71142857
