x,y,M1970,M2014,Mean,,,
86.5,22.5,1177.271786,1100.947727,76.324059,,,
87.5,22.5,1155.980357,1180.098295,-24.117938,,,
88.5,22.5,1172.798929,1263.622159,-90.82323,,,
92.5,22.5,2013.178571,1994.597727,18.580844,,,
68.5,23.5,287.5192857,271.0448864,16.4743993,,,
69.5,23.5,280.3328571,291.1511364,-10.8182793,,,
70.5,23.5,378.8907143,390.2903409,-11.3996266,,,
71.5,23.5,483.8282143,474.9539773,8.874237,,,
72.5,23.5,696.7707143,686.3511364,10.4195779,,,
73.5,23.5,868.545,815.6238636,52.9211364,,,
74.5,23.5,931.3096429,874.2210227,57.0886202,,,
75.5,23.5,912.1185714,860.3875,51.7310714,,,
76.5,23.5,831.9235714,793.2272727,38.6962987,,,
77.5,23.5,1017.707143,990.0977273,27.6094157,,,
78.5,23.5,1113.595,1086.749432,26.845568,,,
79.5,23.5,1121.247857,1064.990909,56.256948,,,
80.5,23.5,1063.8725,987.8744318,75.9980682,,,
81.5,23.5,987.515,898.85625,88.65875,,,
82.5,23.5,1068.223214,956.0875,112.135714,,,
83.5,23.5,1109.278214,982.1369318,127.1412822,,,
84.5,23.5,1090.028571,978.2784091,111.7501619,,,
85.5,23.5,1161.371786,1050.670455,110.701331,,,
86.5,23.5,1141.162143,1031.914205,109.247938,,,
87.5,23.5,1116.602857,1054.642614,61.960243,,,
88.5,23.5,1059.803571,1046.5125,13.291071,,,
91.5,23.5,1772.718929,1630.378977,142.339952,,,
92.5,23.5,1930.458214,1877.992614,52.4656,,,
93.5,23.5,1814.02,1792.953409,21.066591,,,
68.5,24.5,199.9371429,184.0335227,15.9036202,,,
69.5,24.5,231.3428571,228.4255682,2.9172889,,,
70.5,24.5,280.1732143,277.5193182,2.6538961,,,
71.5,24.5,380.1792857,384.0982955,-3.9190098,,,
72.5,24.5,566.0803571,553.4431818,12.6371753,,,
73.5,24.5,628.5139286,589.5039773,39.0099513,,,
74.5,24.5,777.4339286,723.7386364,53.6952922,,,
75.5,24.5,819.3867857,762.3522727,57.034513,,,
76.5,24.5,796.9471429,742.2079545,54.7391884,,,
77.5,24.5,952.5992857,890.4488636,62.1504221,,,
78.5,24.5,1033.656429,979.3517045,54.3047245,,,
79.5,24.5,1064.445,997.7443182,66.7006818,,,
80.5,24.5,1034.383214,951.2363636,83.1468504,,,
81.5,24.5,982.4221429,894.2556818,88.1664611,,,
82.5,24.5,964.9114286,865.05,99.8614286,,,
83.5,24.5,957.6910714,854.1625,103.5285714,,,
84.5,24.5,980.7907143,877.4994318,103.2912825,,,
85.5,24.5,1016.155357,907.2198864,108.9354706,,,
86.5,24.5,1062.581786,939.8721591,122.7096269,,,
87.5,24.5,1147.253214,1021.448864,125.80435,,,
88.5,24.5,1202.707857,1123.689773,79.018084,,,
91.5,24.5,2039.337143,1954.872159,84.464984,,,
92.5,24.5,2074.870714,2016.543182,58.327532,,,
93.5,24.5,1471.490714,1428.736364,42.75435,,,
94.5,24.5,1177.913929,1135.767045,42.146884,,,
70.5,25.5,203.5628571,203.6653409,-0.1024838,,,
71.5,25.5,257.7089286,267.1482955,-9.4393669,,,
72.5,25.5,357.4464286,370.8846591,-13.4382305,,,
73.5,25.5,460.8478571,458.025,2.8228571,,,
74.5,25.5,567.3739286,548.5034091,18.8705195,,,
75.5,25.5,689.6353571,652.9090909,36.7262662,,,
76.5,25.5,808.8660714,750.8261364,58.039935,,,
77.5,25.5,866.8657143,808.3755682,58.4901461,,,
78.5,25.5,872.2428571,825.5034091,46.739448,,,
79.5,25.5,895.6839286,837.1056818,58.5782468,,,
80.5,25.5,905.5660714,831.8835227,73.6825487,,,
81.5,25.5,893.9357143,804.9164773,89.019237,,,
82.5,25.5,896.8985714,812.7892045,84.1093669,,,
83.5,25.5,915.1225,837.6744318,77.4480682,,,
84.5,25.5,936.7571429,871.0704545,65.6866884,,,
85.5,25.5,980.3382143,891.1153409,89.2228734,,,
86.5,25.5,1080.598214,928.1011364,152.4970776,,,
87.5,25.5,1283.101071,1165.181818,117.919253,,,
88.5,25.5,1511.527857,1436.940909,74.586948,,,
90.5,25.5,2122.267857,2094.599432,27.668425,,,
91.5,25.5,3061.763571,2995.102841,66.66073,,,
92.5,25.5,2302.9125,2237.153409,65.759091,,,
93.5,25.5,1403.1075,1347.082386,56.025114,,,
94.5,25.5,1322.971786,1255.134091,67.837695,,,
70.5,26.5,160.1196429,160.3011364,-0.1814935,,,
71.5,26.5,201.6975,203.1357955,-1.4382955,,,
72.5,26.5,264.2235714,275.2596591,-11.0360877,,,
73.5,26.5,348.8975,368.8153409,-19.9178409,,,
74.5,26.5,463.4382143,484.5306818,-21.0924675,,,
75.5,26.5,572.245,577.4198864,-5.1748864,,,
76.5,26.5,684.4728571,662.3386364,22.1342207,,,
77.5,26.5,728.3239286,686.4505682,41.8733604,,,
78.5,26.5,731.2571429,697.3471591,33.9099838,,,
79.5,26.5,770.5357143,719.1869318,51.3487825,,,
80.5,26.5,828.545,741.43125,87.11375,,,
81.5,26.5,921.3025,806.2767045,115.0257955,,,
