x,y,Mean
88.5,28.5,846.7772727
91.5,28.5,774.4579545
92.5,28.5,697.4471591
93.5,28.5,807.6340909
94.5,28.5,953.1255682
95.5,28.5,908.7505682
96.5,28.5,714.3369318
97.5,28.5,590.6227273
72.5,29.5,166.9198864
73.5,29.5,220.4784091
74.5,29.5,288.0034091
75.5,29.5,381.83125
76.5,29.5,532.5835227
77.5,29.5,701.9863636
78.5,29.5,806.31875
79.5,29.5,867.4357955
80.5,29.5,832.5136364
94.5,29.5,559.6630682
95.5,29.5,598.0852273
96.5,29.5,484.0329545
73.5,30.5,279.3068182
74.5,30.5,366.0607955
75.5,30.5,470.7517045
76.5,30.5,616.4732955
77.5,30.5,736.8085227
78.5,30.5,706.6806818
79.5,30.5,520.5920455
80.5,30.5,361.8568182
74.5,31.5,509.6409091
75.5,31.5,613.3267045
76.5,31.5,694.4022727
77.5,31.5,610.1613636
78.5,31.5,525.0471591
79.5,31.5,334.7954545
74.5,32.5,625.9818182
75.5,32.5,636.75
76.5,32.5,456.2232955
77.5,32.5,280.2732955
78.5,32.5,208.5522727
79.5,32.5,172.0494318
73.5,33.5,652.425
74.5,33.5,506.2079545
75.5,33.5,401.1085227
76.5,33.5,228.3204545
77.5,33.5,150.7397727
78.5,33.5,109.9289773
79.5,33.5,95.98409091
73.5,34.5,462.7914773
74.5,34.5,313.9715909
75.5,34.5,183.5971591
76.5,34.5,126.3863636
77.5,34.5,70.59204545
78.5,34.5,28.94829545
79.5,34.5,7.989772727
73.5,35.5,203.0477273
74.5,35.5,146.0943182
75.5,35.5,91.62443182
76.5,35.5,31.56136364
77.5,35.5,6.088636364
78.5,35.5,1.697727273
79.5,35.5,0.861931818
80.5,35.5,0.882386364
72.5,36.5,103.0602273
73.5,36.5,87.52840909
74.5,36.5,58.75511364
75.5,36.5,20.24090909
78.5,36.5,2.563636364
79.5,36.5,12.48011364
